iter	Passed	Remaining
521	12151	220639
522	12177	220657
523	12198	220605
524	12226	220657
525	12249	220623
526	12272	220607
527	12298	220628
528	12307	220339
529	12331	220330
530	12357	220368
531	12386	220433
532	12396	220178
533	12404	219893
534	12430	219908
535	12451	219861
536	12477	219873
537	12485	219590
538	12512	219622
539	12535	219599
540	12543	219318
541	12568	219314
542	12592	219315
543	12602	219067
544	12612	218817
545	12637	218815
546	12663	218844
547	12672	218572
548	12698	218608
549	12725	218642
550	12749	218639
551	12774	218639
552	12801	218689
553	12809	218416
554	12831	218371
555	12854	218348
556	12863	218081
557	12872	217812
558	12896	217802
559	12921	217822
560	12948	217866
561	12970	217813
562	12996	217851
563	13003	217547
564	13011	217284
565	13037	217314
566	13063	217329
567	13071	217064
568	13092	217006
569	13117	217015
570	13139	216970
571	13165	217003
572	13193	217067
573	13220	217096
574	13243	217074
575	13268	217081
576	13276	216820
577	13299	216802
578	13325	216818
579	13333	216558
580	13359	216585
581	13368	216328
582	13392	216321
583	13415	216304
584	13437	216265
585	13464	216303
586	13488	216291
587	13509	216240
588	13517	215986
589	13528	215770
590	13551	215738
591	13571	215671
592	13596	215686
593	13621	215693
594	13642	215636
595	13667	215646
596	13691	215650
597	13715	215637
598	13735	215577
599	13760	215577
600	13770	215362
601	13779	215115
602	13800	215068
603	13827	215105
604	13849	215070
605	13875	215100
606	13896	215046
607	13915	214954
608	13939	214957
609	13964	214963
610	13993	215038
611	14017	215028
612	14042	215032
613	14059	214919
614	14085	214946
615	14109	214939
616	14119	214716
617	14141	214678
618	14166	214694
619	14189	214671
620	14197	214430
621	14221	214425
622	14245	214413
623	14268	214396
624	14294	214410
625	14319	214421
626	14345	214449
627	14371	214470
628	14397	214493
629	14423	214525
630	14447	214509
631	14472	214518
632	14495	214495
633	14519	214501
634	14545	214524
635	14568	214492
636	14593	214499
637	14616	214488
638	14640	214482
639	14665	214483
640	14690	214489
641	14716	214518
642	14742	214541
643	14768	214555
644	14793	214569
645	14818	214573
646	14843	214571
647	14866	214550
648	14887	214510
649	14912	214516
650	14937	214518
651	14961	214509
652	14985	214494
653	15006	214452
654	15032	214468
655	15059	214501
656	15084	214505
657	15109	214524
658	15133	214515
659	15162	214570
660	15186	214570
661	15210	214558
662	15237	214593
663	15260	214567
664	15284	214558
665	15309	214566
666	15332	214537
667	15359	214573
668	15385	214591
669	15410	214603
670	15424	214455
671	15448	214441
672	15472	214434
673	15500	214472
674	15526	214492
675	15544	214396
676	15569	214412
677	15581	214239
678	15608	214264
679	15633	214267
680	15656	214247
681	15683	214283
682	15708	214281
683	15736	214332
684	15762	214347
685	15789	214380
686	15798	214159
687	15823	214165
688	15848	214166
689	15872	214168
690	15897	214172
691	15922	214166
692	15946	214160
693	15967	214116
694	15992	214120
695	16017	214112
696	16040	214092
697	16064	214089
698	16092	214126
699	16118	214142
700	16140	214104
701	16167	214143
702	16191	214126
703	16216	214135
704	16242	214146
705	16265	214120
706	16290	214128
707	16316	214139
708	16342	214160
709	16365	214138
710	16391	214155
711	16418	214184
712	16440	214145
713	16465	214145
714	16491	214157
715	16516	214157
716	16542	214179
717	16568	214195
718	16591	214169
719	16616	214165
720	16640	214156
721	16652	213996
722	16678	214005
723	16700	213964
724	16721	213916
725	16746	213916
726	16770	213912
727	16797	213932
728	16821	213922
729	16843	213890
730	16865	213855
731	16891	213862
732	16915	213854
733	16938	213836
734	16947	213625
735	16970	213608
736	16995	213609
737	17020	213604
738	17043	213585
739	17067	213572
740	17092	213572
741	17117	213577
742	17142	213576
743	17163	213534
744	17190	213556
745	17212	213519
746	17236	213507
747	17259	213484
748	17283	213469
749	17310	213492
750	17337	213517
751	17361	213506
752	17387	213524
753	17410	213502
754	17434	213479
755	17454	213422
756	17481	213455
757	17506	213451
758	17532	213458
759	17554	213427
760	17578	213409
761	17599	213370
762	17623	213351
763	17648	213356
764	17674	213359
765	17696	213329
766	17720	213320
767	17745	213315
768	17769	213298
769	17793	213295
770	17819	213300
771	17842	213278
772	17868	213286
773	17892	213272
774	17917	213279
775	17942	213279
776	17969	213295
777	17996	213319
778	18020	213311
779	18045	213302
780	18067	213267
781	18090	213248
782	18114	213236
783	18140	213245
784	18167	213268
785	18192	213269
786	18218	213272
787	18242	213256
788	18266	213245
789	18293	213268
790	18318	213265
791	18342	213252
792	18364	213215
793	18388	213202
794	18414	213210
795	18441	213240
796	18464	213206
797	18489	213210
798	18514	213202
799	18539	213204
800	18565	213213
801	18577	213064
802	18600	213041
803	18624	213025
804	18651	213040
805	18675	213033
806	18700	213024
807	18724	213008
808	18752	213042
809	18778	213059
810	18803	213048
811	18827	213040
812	18851	213024
813	18874	212994
814	18898	212981
815	18926	213020
816	18950	212997
817	18971	212957
818	18995	212939
819	19022	212957
820	19045	212937
821	19071	212945
822	19096	212938
823	19122	212942
824	19148	212955
825	19174	212967
826	19200	212965
827	19225	212966
828	19248	212940
829	19272	212923
830	19294	212888
831	19319	212884
832	19340	212841
833	19363	212816
834	19389	212818
835	19416	212836
836	19440	212820
837	19466	212826
838	19493	212843
839	19516	212819
840	19538	212786
841	19565	212799
842	19589	212790
843	19613	212768
844	19638	212768
845	19659	212725
846	19686	212738
847	19708	212701
848	19732	212691
849	19759	212703
850	19783	212691
851	19810	212709
852	19834	212691
853	19859	212690
854	19881	212650
855	19906	212650
856	19928	212607
857	19952	212596
858	19976	212581
859	20000	212560
860	20024	212545
861	20032	212363
862	20057	212359
863	20083	212363
864	20107	212353
865	20130	212326
866	20156	212327
867	20164	212148
868	20190	212152
869	20215	212147
870	20242	212160
871	20266	212151
872	20290	212128
873	20315	212128
874	20339	212114
875	20362	212084
876	20385	212062
877	20411	212068
878	20435	212054
879	20461	212059
880	20487	212064
881	20510	212037
882	20533	212007
883	20559	212013
884	20576	211923
885	20599	211903
886	20623	211886
887	20648	211881
888	20672	211858
889	20694	211827
890	20718	211813
891	20743	211803
892	20767	211794
893	20791	211771
894	20816	211766
895	20839	211739
896	20864	211737
897	20887	211714
898	20913	211712
899	20940	211733
900	20966	211733
901	20990	211718
902	21015	211712
903	21036	211667
904	21060	211650
905	21073	211530
906	21101	211546
907	21127	211556
908	21153	211555
909	21165	211420
910	21188	211399
911	21212	211382
912	21236	211366
913	21262	211366
914	21288	211372
915	21306	211294
916	21330	211280
917	21355	211276
918	21380	211267
919	21401	211224
920	21423	211190
921	21448	211181
922	21473	211177
923	21494	211131
924	21520	211129
925	21541	211086
926	21568	211098
927	21590	211065
928	21614	211051
929	21638	211030
930	21663	211029
931	21688	211019
932	21711	210993
933	21737	210997
934	21762	210991
935	21788	210995
936	21812	210979
937	21837	210968
938	21862	210963
939	21890	210983
940	21914	210970
941	21937	210942
942	21954	210859
943	21979	210851
944	22003	210835
945	22028	210835
946	22056	210851
947	22079	210830
948	22093	210715
949	22117	210701
950	22142	210686
951	22166	210678
952	22186	210623
953	22210	210607
954	22236	210601
955	22260	210585
956	22284	210574
957	22308	210553
958	22334	210557
959	22355	210515
960	22379	210501
961	22390	210363
962	22416	210359
963	22442	210359
964	22465	210337
965	22488	210313
966	22514	210315
967	22539	210310
968	22565	210312
969	22589	210291
970	22613	210274
971	22640	210283
972	22663	210260
973	22688	210248
974	22712	210233
975	22737	210227
976	22761	210213
977	22772	210077
978	22796	210056
979	22822	210057
980	22844	210027
981	22871	210038
982	22895	210016
983	22920	210015
984	22942	209977
985	22969	209983
986	22992	209959
987	23015	209930
988	23039	209918
989	23065	209922
990	23076	209786
991	23100	209765
992	23122	209735
993	23147	209723
994	23170	209696
995	23198	209716
996	23221	209696
997	23246	209681
998	23269	209655
999	23294	209651
1000	23317	209626
1001	23342	209618
1002	23367	209609
1003	23392	209597
1004	23415	209576
1005	23440	209568
1006	23467	209574
1007	23490	209554
1008	23516	209548
1009	23539	209525
1010	23562	209499
1011	23585	209472
1012	23609	209456
1013	23631	209421
1014	23656	209412
1015	23680	209398
1016	23703	209365
1017	23720	209291
1018	23744	209273
1019	23765	209229
1020	23789	209208
1021	23812	209185
1022	23835	209160
1023	23846	209032
1024	23858	208904
1025	23884	208908
1026	23911	208917
1027	23921	208776
1028	23945	208758
1029	23971	208761
1030	23985	208654
1031	24011	208653
1032	24035	208643
1033	24060	208631
1034	24082	208599
1035	24098	208513
1036	24111	208402
1037	24134	208372
1038	24159	208363
1039	24183	208350
1040	24206	208326
1041	24227	208282
1042	24253	208281
1043	24277	208263
1044	24302	208259
1045	24324	208225
1046	24331	208057
1047	24355	208047
1048	24382	208053
1049	24407	208042
1050	24430	208022
1051	24455	208008
1052	24479	207997
1053	24504	207985
1054	24528	207971
1055	24551	207945
1056	24571	207896
1057	24589	207824
1058	24615	207827
1059	24641	207826
1060	24666	207820
1061	24690	207800
1062	24705	207709
1063	24730	207701
1064	24757	207703
1065	24781	207691
1066	24807	207686
1067	24830	207662
1068	24850	207615
1069	24866	207533
1070	24890	207511
1071	24914	207496
1072	24939	207487
1073	24965	207488
1074	24977	207369
1075	25000	207345
1076	25026	207347
1077	25043	207270
1078	25070	207276
1079	25095	207272
1080	25118	207244
1081	25142	207227
1082	25168	207225
1083	25194	207229
1084	25218	207214
1085	25234	207131
1086	25262	207141
1087	25290	207156
1088	25311	207118
1089	25336	207107
1090	25358	207077
1091	25381	207053
1092	25406	207037
1093	25427	207003
1094	25451	206980
1095	25476	206971
1096	25501	206963
1097	25524	206936
1098	25548	206922
1099	25571	206894
1100	25596	206884
1101	25618	206856
1102	25627	206715
1103	25650	206693
1104	25660	206562
1105	25684	206541
1106	25710	206541
1107	25735	206531
1108	25757	206504
1109	25782	206489
1110	25807	206483
1111	25832	206475
1112	25854	206439
1113	25878	206426
1114	25903	206416
1115	25928	206403
1116	25952	206389
1117	25977	206375
1118	26000	206352
1119	26024	206335
1120	26047	206314
1121	26071	206293
1122	26095	206274
1123	26118	206252
1124	26143	206240
1125	26167	206226
1126	26194	206232
1127	26215	206193
1128	26240	206181
1129	26266	206177
1130	26292	206177
1131	26315	206155
1132	26340	206140
1133	26365	206135
1134	26390	206128
1135	26415	206117
1136	26441	206110
1137	26466	206106
1138	26490	206087
1139	26512	206054
1140	26534	206018
1141	26557	205997
1142	26581	205976
1143	26602	205939
1144	26627	205929
1145	26650	205899
1146	26675	205890
1147	26700	205884
1148	26725	205875
1149	26750	205860
1150	26772	205826
1151	26798	205830
1152	26824	205822
1153	26846	205790
1154	26874	205804
1155	26899	205796
1156	26922	205771
1157	26948	205766
1158	26971	205744
1159	26985	205648
1160	27010	205638
1161	27035	205628
1162	27047	205516
1163	27071	205501
1164	27093	205470
1165	27116	205443
1166	27140	205427
1167	27161	205382
1168	27188	205390
1169	27213	205382
1170	27238	205366
1171	27263	205360
1172	27286	205337
1173	27315	205356
1174	27341	205348
1175	27365	205332
1176	27389	205320
1177	27416	205318
1178	27440	205305
1179	27467	205305
1180	27491	205293
1181	27517	205285
1182	27543	205284
1183	27568	205275
1184	27593	205264
1185	27616	205237
1186	27640	205222
1187	27664	205204
1188	27689	205189
1189	27713	205172
1190	27738	205162
1191	27750	205052
1192	27761	204943
1193	27786	204932
1194	27808	204898
1195	27833	204890
1196	27859	204881
1197	27882	204859
1198	27896	204765
1199	27924	204776
1200	27933	204654
1201	27960	204653
1202	27981	204617
1203	28005	204601
1204	28028	204570
1205	28054	204572
1206	28080	204567
1207	28105	204557
1208	28130	204541
1209	28156	204541
1210	28184	204553
1211	28210	204546
1212	28234	204532
1213	28260	204525
1214	28286	204525
1215	28295	204394
1216	28307	204293
1217	28319	204189
1218	28342	204161
1219	28355	204066
1220	28379	204051
1221	28392	203952
1222	28409	203880
1223	28430	203843
1224	28455	203832
1225	28476	203793
1226	28501	203787
1227	28529	203795
1228	28554	203784
1229	28579	203772
1230	28605	203770
1231	28630	203757
1232	28654	203743
1233	28679	203730
1234	28704	203717
1235	28730	203715
1236	28743	203617
1237	28766	203594
1238	28793	203597
1239	28816	203572
1240	28840	203555
1241	28860	203513
1242	28886	203505
1243	28900	203421
1244	28921	203381
1245	28947	203374
1246	28959	203271
1247	28976	203207
1248	28983	203069
1249	28992	202944
1250	29003	202839
1251	29028	202827
1252	29043	202745
1253	29069	202747
1254	29079	202631
1255	29104	202620
1256	29128	202604
1257	29151	202575
1258	29177	202572
1259	29203	202567
1260	29227	202555
1261	29250	202526
1262	29278	202537
1263	29294	202465
1264	29319	202455
1265	29345	202453
1266	29359	202362
1267	29386	202365
1268	29408	202336
1269	29432	202321
1270	29458	202314
1271	29475	202249
1272	29499	202231
1273	29525	202227
1274	29550	202220
1275	29559	202098
1276	29586	202101
1277	29612	202097
1278	29629	202033
1279	29655	202028
1280	29683	202035
1281	29707	202017
1282	29714	201886
1283	29735	201848
1284	29760	201838
1285	29783	201812
1286	29806	201787
1287	29828	201757
1288	29852	201742
1289	29873	201705
1290	29895	201676
1291	29909	201587
1292	29923	201500
1293	29949	201502
1294	29962	201410
1295	29987	201396
1296	30012	201385
1297	30036	201371
1298	30063	201368
1299	30086	201346
1300	30110	201328
1301	30136	201325
1302	30159	201304
1303	30182	201278
1304	30205	201255
1305	30229	201236
1306	30253	201222
1307	30279	201214
1308	30289	201105
1309	30314	201096
1310	30336	201065
1311	30361	201054
1312	30377	200979
1313	30402	200972
1314	30427	200957
1315	30452	200950
1316	30478	200942
1317	30504	200937
1318	30530	200936
1319	30554	200920
1320	30581	200920
1321	30604	200894
1322	30630	200893
1323	30657	200892
1324	30668	200788
1325	30694	200788
1326	30705	200685
1327	30730	200670
1328	30754	200658
1329	30778	200640
1330	30791	200550
1331	30815	200529
1332	30839	200516
1333	30863	200499
1334	30875	200399
1335	30886	200296
1336	30910	200279
1337	30934	200266
1338	30943	200148
1339	30964	200114
1340	30973	199996
1341	30981	199881
1342	31007	199875
1343	31033	199872
1344	31058	199857
1345	31079	199824
1346	31100	199785
1347	31120	199740
1348	31128	199624
1349	31153	199613
1350	31180	199618
1351	31189	199501
1352	31216	199505
1353	31241	199492
1354	31263	199463
1355	31275	199367
1356	31294	199320
1357	31323	199335
1358	31349	199329
1359	31370	199291
1360	31383	199208
1361	31408	199195
1362	31430	199165
1363	31453	199147
1364	31479	199137
1365	31503	199122
1366	31527	199107
1367	31543	199034
1368	31567	199019
1369	31581	198937
1370	31606	198930
1371	31616	198825
1372	31642	198818
1373	31667	198807
1374	31689	198781
1375	31715	198771
1376	31739	198755
1377	31757	198703
1378	31782	198693
1379	31810	198697
1380	31834	198680
1381	31859	198673
1382	31868	198561
1383	31877	198449
1384	31888	198352
1385	31912	198336
1386	31926	198254
1387	31951	198245
1388	31972	198210
1389	31980	198097
1390	31991	198000
1391	32017	197990
1392	32028	197893
1393	32052	197880
1394	32074	197849
1395	32102	197855
1396	32127	197847
1397	32152	197837
1398	32177	197824
1399	32204	197825
1400	32227	197806
1401	32252	197794
1402	32276	197778
1403	32286	197676
1404	32313	197674
1405	32334	197642
1406	32362	197650
1407	32374	197557
1408	32395	197524
1409	32419	197505
1410	32444	197495
1411	32463	197447
1412	32489	197443
1413	32513	197425
1414	32537	197406
1415	32562	197397
1416	32587	197387
1417	32604	197330
1418	32628	197308
1419	32650	197281
1420	32672	197254
1421	32695	197231
1422	32722	197230
1423	32747	197217
1424	32774	197219
1425	32798	197202
1426	32823	197194
1427	32838	197122
1428	32863	197109
1429	32886	197089
1430	32895	196980
1431	32917	196954
1432	32945	196957
1433	32967	196934
1434	32990	196909
1435	33015	196895
1436	33028	196816
1437	33053	196804
1438	33081	196809
1439	33107	196808
1440	33135	196813
1441	33160	196800
1442	33183	196779
1443	33205	196750
1444	33231	196746
1445	33255	196727
1446	33280	196717
1447	33289	196610
1448	33315	196602
1449	33339	196590
1450	33365	196583
1451	33390	196572
1452	33415	196559
1453	33438	196535
1454	33462	196518
1455	33488	196517
1456	33509	196482
1457	33533	196460
1458	33554	196426
1459	33565	196336
1460	33574	196229
1461	33599	196220
1462	33626	196217
1463	33649	196197
1464	33678	196206
1465	33703	196196
1466	33727	196181
1467	33738	196085
1468	33762	196072
1469	33789	196069
1470	33801	195985
1471	33820	195940
1472	33843	195914
1473	33855	195831
1474	33879	195813
1475	33905	195803
1476	33914	195704
1477	33938	195686
1478	33961	195664
1479	33979	195610
1480	34002	195591
1481	34025	195568
1482	34048	195542
1483	34072	195526
1484	34099	195523
1485	34110	195433
1486	34123	195357
1487	34148	195341
1488	34169	195312
1489	34195	195303
1490	34220	195290
1491	34243	195268
1492	34266	195246
1493	34287	195213
1494	34312	195200
1495	34334	195175
1496	34358	195159
1497	34381	195134
1498	34406	195123
1499	34433	195123
1500	34462	195131
1501	34487	195121
1502	34500	195044
1503	34511	194955
1504	34537	194944
1505	34562	194935
1506	34584	194909
1507	34608	194888
1508	34631	194869
1509	34655	194850
1510	34678	194828
1511	34705	194828
1512	34730	194814
1513	34742	194734
1514	34756	194661
1515	34781	194649
1516	34807	194639
1517	34831	194623
1518	34856	194611
1519	34882	194605
1520	34895	194526
1521	34922	194526
1522	34947	194517
1523	34972	194505
1524	34986	194432
1525	35008	194405
1526	35034	194398
1527	35047	194323
1528	35071	194306
1529	35085	194232
1530	35110	194219
1531	35136	194212
1532	35160	194196
1533	35173	194118
1534	35195	194091
1535	35220	194081
1536	35247	194076
1537	35263	194020
1538	35275	193935
1539	35302	193934
1540	35313	193845
1541	35334	193811
1542	35358	193793
1543	35379	193760
1544	35405	193758
1545	35429	193739
1546	35442	193662
1547	35467	193651
1548	35489	193623
1549	35501	193537
1550	35523	193512
1551	35545	193487
1552	35571	193478
1553	35584	193404
1554	35610	193396
1555	35635	193385
1556	35659	193368
1557	35683	193349
1558	35708	193337
1559	35733	193326
1560	35759	193318
1561	35784	193308
1562	35810	193302
1563	35821	193218
1564	35845	193197
1565	35870	193187
1566	35884	193115
1567	35908	193098
1568	35932	193080
1569	35950	193035
1570	35976	193026
1571	35989	192950
1572	36000	192867
1573	36023	192841
1574	36036	192765
1575	36060	192750
1576	36089	192759
1577	36113	192743
1578	36138	192733
1579	36150	192651
1580	36176	192641
1581	36197	192612
1582	36221	192595
1583	36242	192560
1584	36253	192475
1585	36276	192454
1586	36300	192435
1587	36322	192411
1588	36348	192400
1589	36359	192314
1590	36385	192312
1591	36412	192308
1592	36421	192210
1593	36429	192112
1594	36454	192100
1595	36481	192097
1596	36506	192087
1597	36528	192061
1598	36553	192048
1599	36582	192056
1600	36609	192056
1601	36623	191985
1602	36647	191971
1603	36658	191887
1604	36680	191856
1605	36707	191857
1606	36734	191857
1607	36748	191786
1608	36772	191768
1609	36798	191764
1610	36821	191739
1611	36838	191686
1612	36861	191665
1613	36876	191604
1614	36902	191595
1615	36927	191586
1616	36953	191577
1617	36978	191567
1618	36987	191470
1619	37001	191400
1620	37024	191379
1621	37047	191357
1622	37070	191334
1623	37095	191325
1624	37108	191252
1625	37136	191256
1626	37161	191242
1627	37175	191173
1628	37186	191090
1629	37192	190983
1630	37215	190962
1631	37227	190881
1632	37236	190786
1633	37260	190772
1634	37271	190690
1635	37295	190674
1636	37320	190662
1637	37349	190668
1638	37360	190585
1639	37377	190532
1640	37390	190462
1641	37414	190442
1642	37438	190430
1643	37447	190335
1644	37459	190257
1645	37468	190164
1646	37474	190059
1647	37497	190034
1648	37515	189988
1649	37542	189986
1650	37569	189987
1651	37594	189973
1652	37619	189966
1653	37630	189883
1654	37653	189860
1655	37666	189788
1656	37692	189783
1657	37701	189689
1658	37709	189595
1659	37718	189501
1660	37729	189421
1661	37753	189405
1662	37762	189309
1663	37786	189297
1664	37810	189281
1665	37836	189275
1666	37850	189206
1667	37876	189201
